Feature_Combination,Num_Features,LogLik_Original_Copula,LogLik_Refit_Copula,LogLik_Drop_Original,LogLik_Drop_Refit,LogLik_Drop_vs_OriginalCombo
heart_rate+height+age,3,0.08515742946159163,0.07182701822046743,2.9934305760620457,4.1298552915617535,1.1364247154997078
intensity_karvonen+height+steps+age,4,0.08572025918251325,0.1882519733327771,2.9928677463411244,4.013430336449444,1.0205625901083195
intensity_karvonen+sd_norm_heart+steps_times_distance+steps,4,0.08592106011163445,0.5455298619908379,2.992666945412003,3.656152447791383,0.66348550237938
entropy_heart+heart_rate+height+age,4,0.08720483506099502,0.1166321114477161,2.9913831704626426,4.085050198334505,1.0936670278718625
height+steps+age+calories,4,0.08863790478828448,0.100132573793205,2.989950100735353,4.101549735989016,1.111599635253663
height+resting_heart+age+calories,4,0.08873518065618566,0.08691236819941156,2.9898528248674516,4.11476994158281,1.1249171167153582
norm_heart+steps_times_distance+age+calories,4,0.08954315890673334,0.2580942100078907,2.989044846616904,3.9435880997743302,0.9545432531574263
steps_times_distance+height+resting_heart+age,4,0.08989642185638197,0.15938973440505833,2.9886915836672556,4.042292575377163,1.053600991709907
height+resting_heart+age,3,0.09000330813847732,0.06838595889709323,2.98858469738516,4.133296350885128,1.1447116534999675
norm_heart+height+steps+age,4,0.0906223099970345,0.17042805509569334,2.987965695526603,4.0312542546865275,1.0432885591599246
height+age+calories,3,0.09149119193665567,0.0690865126187775,2.987096813586982,4.132595797163444,1.145498983576462
norm_heart+height+age,3,0.09171836095461786,0.07432125557848678,2.9868696445690195,4.1273610542037344,1.140491409634715
steps_times_distance+entropy_steps+weight+calories,4,0.09172975717949126,0.23179864440023648,2.9868582483441464,3.9698836653819844,0.9830254170378381
intensity_karvonen+height+age,3,0.09173457389812598,0.07902710594963484,2.9868534316255113,4.122655203832586,1.135801772207075
height+resting_heart+age+distance,4,0.0922995063421908,0.11377894451531825,2.9862884991814465,4.087903365266903,1.1016148660854563
intensity_karvonen+height+resting_heart+age,4,0.09234983715205408,0.08075266310474731,2.9862381683715835,4.120929646677474,1.1346914783058901
steps_times_distance+heart_rate+height+age,4,0.09295050851280184,0.16065340155526026,2.9856374970108357,4.041028908226961,1.0553914112161253
sd_norm_heart+height+age,3,0.09438250607766308,0.08619028006346025,2.9842054994459746,4.1154920297187605,1.131286530272786
height+steps+age+distance,4,0.09495174081693869,0.10813631376764019,2.983636264706699,4.093545996014581,1.1099097313078818
steps_times_distance+height+age,3,0.0951455547344037,0.10181264925120151,2.9834424507892336,4.099869660531019,1.1164272097417856
intensity_karvonen+entropy_steps+resting_heart+calories,4,0.09535094447966691,0.13698766859789713,2.9832370610439707,4.064694641184324,1.081457580140353
height+age+distance,3,0.09551416363431114,0.07662433863111577,2.9830738418893263,4.125057971151105,1.141984129261779
height+age,2,0.09552125557457736,0.06680698231766419,2.98306674994906,4.134875327464557,1.1518085775154967
steps_times_distance+heart_rate+resting_heart+steps,4,0.09577556717770852,0.405968745149208,2.982812438345929,3.7957135646330133,0.8129011262870844
entropy_heart+height+age+calories,4,0.09672457845743596,0.11604252550862837,2.9818634270662017,4.085639784273592,1.1037763572073906
norm_heart+sd_norm_heart+steps_times_distance+steps,4,0.09684963467463853,0.5390421467953331,2.981738370848999,3.662640162986888,0.680901792137889
entropy_heart+height+age,3,0.09765273666209048,0.07761720290859828,2.980935268861547,4.124065106873623,1.1431298380120758
entropy_heart+steps_times_distance+height+age,4,0.09812564810000068,0.2647344545000722,2.9804623574236366,3.936947855282149,0.9564854978585124
steps_times_distance+heart_rate+age+calories,4,0.09834725971627917,0.2037265892479962,2.9802407458073583,3.997955720534225,1.0177149747268666
norm_heart+steps_times_distance+height+age,4,0.09835978434307077,0.19841022913199624,2.9802282211805666,4.003272080650225,1.0230438594696585
steps_times_distance+entropy_steps+height+calories,4,0.09989913088961588,0.20380818576171628,2.9786888746340217,3.997874124020505,1.0191852493864832
entropy_heart+height+age+distance,4,0.10016352276133769,0.1782050281875152,2.9784244827623,4.0234772815947055,1.0450527988324056
intensity_karvonen+steps_times_distance+age+calories,4,0.10023994940313527,0.27467247609569106,2.978348056120502,3.92700983368653,0.948661777566028
norm_heart+steps_times_distance+calories,3,0.10056294807027875,0.22125895049740257,2.9780250574533587,3.9804233592848184,1.0023983018314597
norm_heart+steps_times_distance+height+calories,4,0.10064590560905487,0.22462794290060525,2.9779420999145825,3.977054366881616,0.9991122669670336
intensity_karvonen+steps_times_distance+height+age,4,0.10076712448516073,0.20913859928073042,2.9778208810384768,3.992543710501491,1.0147228294630142
steps_times_distance+entropy_steps+resting_heart+calories,4,0.10078619841502334,0.30376441891973677,2.977801807108614,3.8979178908624843,0.9201160837538702
height+resting_heart+steps+age,4,0.10078843070108384,0.13939058656784636,2.9777995748225536,4.062291723214375,1.084492148391821
entropy_heart+sd_norm_heart+age,3,0.10138591135600256,0.033768541187836114,2.9772020941676347,4.167913768594385,1.1907116744267503
entropy_heart+intensity_karvonen+height+age,4,0.10142541691943271,0.1116384588659802,2.977162588604205,4.090043850916241,1.1128812623120363
norm_heart+entropy_steps+resting_heart+calories,4,0.10143076995873815,0.14276602926118223,2.977157235564899,4.058916280521039,1.08175904495614
